year,subject,school_name,batch,kind,min_score,min_rank,group_id,group_name,xuanke_req
2024,物理,武汉交通职业学院,高职高专批,专本联合培养,429,146179,18,第18组,不限
2024,物理,随州职业技术学院,高职高专批,普通类,361,190365,02,第02组,不限
2024,物理,武汉东湖学院,高职高专批,普通类,253,237785,05,第05组,不限
2024,物理,武汉晴川学院,高职高专批,普通类,369,185745,05,第05组,不限
2024,物理,湖北科技职业学院,高职高专批,乡村振兴,377,180965,04,第04组,不限
2024,物理,湖北科技职业学院,高职高专批,普通类,408,160892,05,第05组,不限
2024,物理,湖北科技职业学院,高职高专批,普通类,382,177777,06,第06组,不限
2024,物理,湖北科技职业学院,高职高专批,专本联合培养,434,142516,07,第07组,不限
2024,物理,湖北科技职业学院,高职高专批,专本联合培养,434,142516,08,第08组,不限
2024,物理,湖北科技职业学院,高职高专批,专本联合培养,431,144705,09,第09组,不限
2024,物理,湖北文理学院,本科批,普通类,527,67041,12,,首选物理，再选化学
2024,物理,湖北文理学院,本科批,普通类,516,76045,09,,首选物理，再选化学
2024,物理,湖北文理学院,本科批,普通类,512,79400,15,,首选物理，再选地理
2024,物理,湖北文理学院,本科批,普通类,507,83628,08,,首选物理，再选不限
2024,物理,湖北文理学院,本科批,普通类,507,83628,07,,首选物理，再选不限
2024,物理,湖北文理学院,本科批,普通类,501,88667,10,,首选物理，再选化学
2024,物理,湖北文理学院,本科批,普通类,458,123967,11,,首选物理，再选化学
2024,物理,湖北文理学院,本科批,护理类,507,83628,14,,首选物理，再选生物
2024,物理,湖北文理学院,本科批,地方专项计划,505,85330,13,,首选物理，再选化学
2024,物理,荆州学院,高职高专批,普通类,277,230650,07,第07组,不限
2024,物理,黄冈职业技术学院,高职高专批,乡村振兴,348,197713,07,第07组,不限
2024,物理,黄冈职业技术学院,高职高专批,普通类,384,176539,08,第08组,不限
2024,物理,黄冈职业技术学院,高职高专批,普通类,345,199456,09,第09组,不限
2024,物理,黄冈职业技术学院,高职高专批,专本联合培养,427,147694,10,第10组,不限
2024,物理,黄冈职业技术学院,高职高专批,专本联合培养,427,147694,11,第11组,不限
2024,物理,黄冈职业技术学院,高职高专批,专本联合培养,433,143247,12,第12组,不限
2024,物理,湖北城市建设职业技术学院,高职高专批,乡村振兴,330,207426,06,第06组,不限
2024,物理,湖北城市建设职业技术学院,高职高专批,普通类,386,175292,07,第07组,不限
2024,物理,湖北城市建设职业技术学院,高职高专批,专本联合培养,427,147694,08,第08组,不限
2024,物理,湖北城市建设职业技术学院,高职高专批,专本联合培养,427,147694,09,第09组,不限
2024,物理,湖北城市建设职业技术学院,高职高专批,专本联合培养,427,147694,10,第10组,不限
2024,物理,湖北城市建设职业技术学院,高职高专批,专本联合培养,427,147694,11,第11组,不限
2024,物理,湖北艺术职业学院,高职高专批,普通类,322,211413,02,第02组,不限
2024,物理,荆楚理工学院,本科批,普通类,517,75276,437,,（07）
2024,物理,湖北大学,本科批,普通类,586,24681,08,第08组,化
2024,物理,湖北大学,本科批,普通类,583,26392,09,第09组,化
2024,物理,湖北大学,本科批,普通类,579,28901,10,第10组,化
2024,物理,湖北大学,本科批,普通类,580,28232,11,第11组,化
2024,物理,湖北大学,本科批,普通类,576,30713,12,第12组,不限
2024,物理,湖北大学,本科批,普通类,572,33269,13,第13组,化
2024,物理,湖北大学,本科批,普通类,571,33957,14,第14组,不限
2024,物理,湖北大学,本科批,普通类,562,40042,15,第15组,化
2024,物理,湖北大学,本科批,普通类,572,33269,16,第16组,地
2024,物理,湖北大学,本科批,普通类,544,53258,17,第17组,化
2024,物理,湖北大学,本科批,普通类,557,43617,18,第18组,化
2024,物理,湖北大学,本科批,普通类,540,56499,19,第19组,化
2024,物理,湖北大学,本科批,国家专项计划,565,38007,20,第20组,不限
2024,物理,湖北大学,本科批,国家专项计划,557,43617,21,第21组,化
2024,物理,湖北恩施学院,本科批,普通类,481,105285,437,,（07）
2024,物理,湖北工程学院新技术学院,高职高专批,普通类,325,209918,05,第05组,不限
2024,物理,三峡大学科技学院,高职高专批,普通类,369,185745,06,第06组,不限
2024,物理,湖北孝感美珈职业学院,高职高专批,普通类,268,233669,02,第02组,不限
2024,物理,湖北中医药高等专科学校,高职高专批,面向当地村医计划,392,171469,05,第05组,不限
2024,物理,湖北中医药高等专科学校,高职高专批,普通类,407,161545,06,第06组,不限
