year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,,新乡学院,普通,01,1,不限,历史,30,504,49000,5500,其他,否,jseea 官方
,,新乡学院,普通,02,2,不限,历史,30,510,47500,5500,其他,否,jseea 官方
,,荆楚理工学院,普通,01,1,不限,历史,30,513,46750,5500,荆门,否,jseea 官方
,,中南大学,985,01,1,不限,历史,30,616,2100,5500,其他,否,jseea 官方
,,湖南大学,985,01,1,不限,历史,30,617,2075,5500,其他,否,jseea 官方
,,湖北工程学院,普通,01,1,不限,历史,30,513,46750,5500,孝感,否,jseea 官方
,,湖北文理学院,普通,02,2,不限,历史,30,526,29828,5500,襄阳,否,jseea 官方
,,湖北文理学院,普通,01,1,不限,历史,30,505,48750,5500,襄阳,否,jseea 官方
,,湖北科技学院,普通,01,1,不限,历史,30,512,47000,5500,咸宁,否,jseea 官方
,,湖北警官学院,普通,01,1,不限,历史,30,542,22712,5500,其他,否,jseea 官方
,,湖北经济学院,普通,01,1,不限,历史,30,535,28286,5500,武汉,否,jseea 官方
,,湖北理工学院,普通,01,1,不限,历史,30,518,45500,5500,黄石,否,jseea 官方
,,湖北师范大学,普通,02,2,地理,历史|地理,30,549,21706,5500,黄石,否,jseea 官方
,,湖北师范大学,普通,01,1,不限,历史,30,547,21993,5500,黄石,否,jseea 官方
,,三峡大学,普通,01,1,不限,历史,30,534,28457,5500,宜昌,否,jseea 官方
,,长江大学,普通,02,2,生物,历史|生物,30,500,50000,5500,荆州,否,jseea 官方
,,长江大学,普通,01,1,不限,历史,30,547,21993,5500,荆州,否,jseea 官方
,,湖南师范大学,211,01,1,不限,历史,30,585,7666,5500,其他,否,jseea 官方
,,湖南师范大学,211,02,2,思想政治,历史,30,594,7067,5500,其他,否,jseea 官方
,,湖南师范大学,211,03,3,地理,历史|地理,30,591,7267,5500,其他,否,jseea 官方
,,湖南农业大学,普通,01,1,不限,历史,30,540,23000,5500,其他,否,jseea 官方
,,湖南工商大学,普通,01,1,不限,历史,30,542,22712,5500,其他,否,jseea 官方
,,湖南工商大学,普通,02,2,地理,历史|地理,30,538,27771,5500,其他,否,jseea 官方
,,长沙理工大学,普通,01,1,不限,历史,30,546,22137,5500,其他,否,jseea 官方
,,长沙学院,普通,01,1,不限,历史,30,522,44500,5500,其他,否,jseea 官方
,,长沙学院,普通,02,2,思想政治,历史,30,524,44000,5500,其他,否,jseea 官方
,,长沙学院,普通,03,3,地理,历史|地理,30,516,46000,5500,其他,否,jseea 官方
,,湖南人文科技学院,普通,02,2,不限,历史,30,511,47250,5500,其他,否,jseea 官方
,,湖南人文科技学院,普通,03,3,思想政治,历史,30,512,47000,5500,其他,否,jseea 官方
,,湖南财政经济学院,普通,01,1,不限,历史,30,526,29828,5500,其他,否,jseea 官方
,,湖南科技大学,普通,01,1,不限,历史,30,546,22137,5500,其他,否,jseea 官方
,,湖南科技大学,普通,02,2,地理,历史|地理,30,583,7800,5500,其他,否,jseea 官方
,,湖南工程学院,普通,01,1,不限,历史,30,510,47500,5500,其他,否,jseea 官方
,,湘潭大学,普通,01,1,不限,历史,30,572,13714,5500,其他,否,jseea 官方
,,汉江师范学院,普通,01,1,不限,历史,30,530,29143,5500,十堰,否,jseea 官方
,,湖北第二师范学院,普通,01,1,不限,历史,30,521,44750,5500,其他,否,jseea 官方
,,许昌学院,普通,01,1,不限,历史,30,514,46500,5500,其他,否,jseea 官方
,,黄淮学院,普通,01,1,不限,历史,30,512,47000,5500,其他,否,jseea 官方
,,武汉大学,985,03,3,思想政治,历史,30,634,495,5500,武汉,否,jseea 官方
,,武汉大学,985,02,2,不限,历史,30,635,488,5500,武汉,否,jseea 官方
,,商丘师范学院,普通,03,3,地理,历史|地理,30,513,46750,5500,其他,否,jseea 官方
,,商丘师范学院,普通,02,2,思想政治,历史,30,529,29314,5500,其他,否,jseea 官方
,,商丘师范学院,普通,01,1,不限,历史,30,514,46500,5500,其他,否,jseea 官方
,,河南城建学院,普通,01,1,不限,历史,30,508,48000,5500,其他,否,jseea 官方
,,南阳理工学院,普通,04,4,不限,历史,30,511,47250,5500,其他,否,jseea 官方
,,武汉轻工大学,普通,01,1,不限,历史,30,538,27771,5500,武汉,否,jseea 官方
,,南阳理工学院,普通,03,3,不限,历史,30,513,46750,5500,其他,否,jseea 官方
,,南阳理工学院,普通,02,2,不限,历史,30,512,47000,5500,其他,否,jseea 官方
,,南阳理工学院,普通,01,1,不限,历史,30,512,47000,5500,其他,否,jseea 官方
,,南阳师范学院,普通,04,4,地理,历史|地理,30,516,46000,5500,其他,否,jseea 官方
,,南阳师范学院,普通,03,3,不限,历史,30,510,47500,5500,其他,否,jseea 官方
,,南阳师范学院,普通,01,1,不限,历史,30,516,46000,5500,其他,否,jseea 官方
,,华中科技大学,985,01,1,不限,历史,30,619,2025,5500,武汉,否,jseea 官方
,,华中师范大学,211,01,1,不限,历史,30,594,7067,5500,武汉,否,jseea 官方
,,华中师范大学,211,02,2,思想政治,历史,30,603,2425,5500,武汉,否,jseea 官方
,,华中农业大学,211,01,1,不限,历史,30,583,7800,5500,武汉,否,jseea 官方
,,中国地质大学(武汉),211,01,1,不限,历史,30,589,7400,5500,其他,否,jseea 官方
,,中国地质大学(武汉),211,02,2,思想政治,历史,30,595,7000,5500,其他,否,jseea 官方
,,中南财经政法大学,211,03,3,不限,历史,30,602,2450,5500,武汉,否,jseea 官方
,,武汉理工大学,211,01,1,不限,历史,30,587,7533,5500,武汉,否,jseea 官方
,,中南民族大学,普通,01,1,不限,历史,30,556,20700,5500,武汉,否,jseea 官方
,,中南民族大学,普通,02,2,思想政治,历史,30,560,15000,5500,武汉,否,jseea 官方
,,湖北大学,普通,01,1,不限,历史,30,559,20269,5500,武汉,否,jseea 官方
,,湖北美术学院,普通,01,1,不限,历史,30,513,46750,5500,武汉,否,jseea 官方
,,湖北中医药大学,普通,01,1,不限,历史,30,535,28286,5500,武汉,否,jseea 官方
,,湖北中医药大学,普通,02,2,化学,历史|化学,30,478,97680,5500,武汉,否,jseea 官方
,,武汉纺织大学,普通,01,1,不限,历史,30,543,22568,5500,武汉,否,jseea 官方
,,武汉体育学院,普通,01,1,不限,历史,30,512,47000,5500,武汉,否,jseea 官方
,,武汉工程大学,普通,01,1,不限,历史,30,550,21562,5500,武汉,否,jseea 官方
,,云南大学,211,03,3,思想政治,历史,30,591,7267,5500,其他,否,jseea 官方
,,云南师范大学,普通,02,2,思想政治,历史,30,555,20844,5500,其他,否,jseea 官方
,,长春师范大学,普通,01,1,不限,历史,30,513,46750,5500,其他,否,jseea 官方
,,天津天狮学院,普通,01,1,不限,历史,30,478,97680,5500,其他,否,jseea 官方
,,天津理工大学中环信息学院,普通,01,1,不限,历史,30,478,97680,5500,其他,否,jseea 官方
,,天津医科大学临床医学院,普通,01,1,不限,历史,30,480,80000,5500,其他,否,jseea 官方
,,天津商业大学宝德学院,普通,02,2,不限,历史,30,482,79272,5500,其他,否,jseea 官方
